ACCESSNO,ACQVALUE,APPNOTES,APPRAISOR,CAPTION,CAT,CATBY,CATDATE,CATTYPE,CLASSES,COLLDATE,COLLECTION,COLLECTOR,CONDDATE,CONDEXAM,CONDITION,CONDNOTES,CREATOR,CREATOR2,CREATOR3,CREDIT,CURVALMAX,CURVALUE,DATASET,DATE,DESCRIP,DIMTYPE,DISPVALUE,EARLYDATE,EVENT,EXHIBITNO,EXHLABEL1,EXHLABEL2,EXHLABEL3,EXHLABEL4,EXHSTART,FLAGDATE,FLAGNOTES,FLAGREASON,GPARENT,HOMELOC,IMAGEFILE,IMAGENO,INSCOMP,INSDATE,INSPHONE,INSPREMIUM,INSREP,INSVALUE,INVNBY,INVNDATE,LATEDATE,LEGAL,LOANCOND,LOANDUE,LOANINNO,LOANNO,LOANRENEW,LOCFIELD1,LOCFIELD2,LOCFIELD3,LOCFIELD4,LOCFIELD5,LOCFIELD6,MAINTCYCLE,MAINTDATE,MAINTNOTE,MATERIAL,MEDIUM,NOTES,OBJECTID,OBJNAME,OBJNAME2,OBJNAME3,OLDNO,ORIGIN,OTHERNAME,OTHERNO,OUTDATE,PARENT,PEOPLE,POLICYNO,PROVENANCE,PUBNOTES,RECAS,RECDATE,RECFROM,RELATION,RELNOTES,RENEWUNTIL,ROLE,ROLE2,ROLE3,SITE,SITENO,STATUS,STATUSBY,STATUSDATE,STERMS,SUBJECTS,TEMPAUTHOR,TEMPBY,TEMPDATE,TEMPLOC,TEMPNOTES,TEMPREASON,TEMPUNTIL,TITLE,TLOCFIELD1,TLOCFIELD2,TLOCFIELD3,TLOCFIELD4,TLOCFIELD5,TLOCFIELD6,UDF1,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF2,UDF20,UDF21,UDF22,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UPDATED,UPDATEDBY,VALUEDATE,WEBINCLUDE,ACCESSORY,AGE,ASSEMZONE,BAGNO,BOXNO,CHEMCOMP,CIRCUM,CIRCUMFT,CIRCUMIN,COUNT,CRYSTAL,CULTURE,DATINGMETH,DATUM,DEPTH,DEPTHFT,DEPTHIN,DIAMETER,DIAMETERFT,DIAMETERIN,DIMNOTES,ELEMENTS,EPOCH,ERA,EXCAVADATE,EXCAVATEBY,FAMILY,FEATURE,FORMATION,FOSSILS,FOUND,FRACTURE,FRAME,FRAMESIZE,GENUS,GRAINSIZE,HABITAT,HARDNESS,HEIGHT,HEIGHTFT,HEIGHTIN,IDBY,IDDATE,IMAGESIZE,INSCRLANG,INSCRPOS,INSCRTECH,INSCRTEXT,INSCRTRANS,INSCRTYPE,KINGDOM,LENGTH,LENGTHFT,LENGTHIN,LEVEL,LITHOFACIE,LUSTER,MADE,MEMBER,MMARK,NHCLASS,NHORDER,OCCURRENCE,OWNED,PERIOD,PHYLUM,PREPARATOR,PREPDATE,PRESERVE,PRESSURE,REPATBY,REPATCLAIM,REPATDATE,REPATDISP,REPATHAND,REPATNOTES,REPATNOTIC,REPATTYPE,ROCKCLASS,ROCKCOLOR,ROCKORIGIN,ROCKTYPE,SCHOOL,SEX,SIGNEDNAME,SIGNLOC,SPECGRAV,SPECIES,SPROCESS,STAGE,STRATUM,STREAK,SUBFAMILY,SUBSPECIES,TECHNIQUE,TEMPERATUR,TEXTURE,UNIT,USED,VARIETIES,WEIGHT,WEIGHTIN,WEIGHTLB,WIDTH,WIDTHFT,WIDTHIN,XCORD,YCORD,ZCORD
3,0.00,,,,O,Work Duty,05/10/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pot sherds.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/1000,Sherd,,,A31,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - IC.1 to IC.4 Taken from scrap. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/10/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/10/2016,"Taylor, Marla",/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/17/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Felsite (?) core. Sod,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/1012,Miscellaneous,,,9A,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Bluehill Falls, Me. Sod.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/17/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/17/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/17/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Small plummet, sandstone. In mixed shell and humus near edge of bank above beach.",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/1013,Plummet,,,466,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Ground",,,"Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/17/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/17/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/17/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Point of bone pike head.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,10,17,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/1014,Pick,,,A38,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Modified",,,"Bluehill Falls, Me. From back dirt. Location unkown.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/17/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/17/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/17/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Fragment of worked beaver tooth.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,10,17,,,,,/ /,,Faunal Material,,July 2013 PastPerfect Conversion,3/1015,Beaver Tooth,,,A39,United States | ME | Hancock | Blue Hill,,,/ /,"Tooth, Modified",,,"Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/17/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/17/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/17/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Crudely chipped knife,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/1016,Blade,,,A40,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,"Wheeler, Ryan",05/17/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/17/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/17/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Distal end of large bone perferator with cut marks on dorsal side. Original card: Bone used as anvil (?),2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/1017,Perforator,,,A35,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 8E Trench Number - IC.2 Excav Date - 00/00/36 Bluehill Falls, Me. Taken from scrap.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/17/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/17/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,Taken from scrap.,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,IC2/8E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,,/ /,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Large flake used as a chopper.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/1152,Chopper,,,A41,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,Provenience Description - Below plowline Section number - 4E Trench Number - IC.3,,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,,/ /,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,01/12/2006,Designer,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Chipped triangular biface preform. Ovate, straight base (broken?)",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/491,Preform,,,1,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Provenience Description - Just beneath turf Trench Number - 1 Locality: Bluehill Falls, ME Situation: Trench 1, just below turf.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Stemmed arrowpoint,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,56,8,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/492,"Point, Projectile",,,2,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Section number - 2 Trench Number - ID.2 Locality: Bluehill Falls, ME Situation: trench ID.2, section 2. In shells.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Two chipped stone edge tools and one groundstone object. 3 pieces of stone, two chipped and one rubbed?",2,,0,,0,,,,,/ /,/ / : : AM,,,,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,,,July 2013 PastPerfect Conversion,3/493,,,,4,United States | ME | Hancock | Blue Hill,,,/ /,,,,"Section number - 2, in shells. Trench Number - ID.2 Locality: Bluehill Falls, ME",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,3,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,One biface preform. Rough chipped felsite block.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/494,Preform,,,16,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Provenience Description - General - mostly Trench ID.1 & 2, Section 2E Section number - 2E Trench Number - ID.1 Locality: Bluehill Falls, ME",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Chipped crescent-shaped chopper. Chipped semi-lunar knife.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/495,Chopper,,,147,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Section number - 2E Trench Number - IC.3 Upper part of shell. Locality: Bluehill Falls, ME",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,4,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pottery rim.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/496,Unknown Object,,,17,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 2E Trench Number - ID.1 Locality: Bluehill Falls, ME Situation: Inside edge of heap",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Small pot sherds.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/497,Unknown Object,,,A1,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 2E Trench Number - IC.4 Locality: Bluehill Falls, ME Situation: Under heap. Remarks: Found in sorting scrap.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Broken celt.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,56,14,,,,,/ /,,Stone,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/500,Celt,,,18,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Ground","Byers, Douglas",,"Section number - 3E Trench Number - ID.2 Excav Date - 00/00/36 Locality: Bluehill Falls, ME Situation: In upper shells.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,In upper shells,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,4,,,,,,,ID2/3E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Grooved cap of large plummet. Broken knobbed plummet.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,56,22,,,,,/ /,,Stone,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/501,Plummet,,,19,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Ground","Byers, Douglas",,"Section number - 3 Trench Number - ID.1 Excav Date - 00/00/36 Locality: Bluehill Falls, ME Situation: In upper part of shells.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,Shell flecked humus SE corner,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,4,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Broken felsite biface.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/502,Biface,,,24,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Provenience Description - On top of heap Section number - 3E Trench Number - ID.1 Locality: Bluehill Falls, ME",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Long, narrow rhyolite point with broken tip, excurvate edges, rounded shoulders, parallel stem, and straight base. Broken stone drill.",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Stone,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/503,Biface,,,28,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped","Byers, Douglas",,"Section number - 3E Trench Number - ID.1 Excav Date - 00/00/36 Locality: Bluehill Falls, ME Situation: Bottom of heap, among stones.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,Bottom of heap amoung stones,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,ID1/3E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Crude chipped preform.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/504,Preform,,,34,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Section number - 3E Trench Number - ID.1 Locality: Bluehill Falls, ME Situation: Upper part of shell layer.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,4,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,04/19/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,One chipped stone hammerstone.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/505,Hammerstone,,,36,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Modified",,,"Provenience Description - Found in back dirt during filling Section number - 3E Trench Number - ID.1 Locality: Bluehill Falls, ME Situation: Bottom of shell layer.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,04/19/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,04/19/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,14,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
